p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
5.76299655701462e-05	0.454591498166434	0.478	0.196	1	Tcytokine	Polr3h
5.77532530871612e-05	0.566694923079187	0.87	0.636	1	Tcytokine	Mia2
6.047819781092e-05	0.538565888133492	0.957	0.858	1	Tcytokine	Psma5
6.11487938870079e-05	0.426881113551138	0.565	0.266	1	Tcytokine	Selenoi
6.26906680324663e-05	0.528352448353418	0.913	0.897	1	Tcytokine	Atp6v0c
6.43008847581986e-05	0.827232445730095	0.913	0.687	1	Tcytokine	Rilpl2
6.65508330893553e-05	0.718413287705665	0.565	0.289	1	Tcytokine	Tespa1
6.65907770848618e-05	0.507657275199359	0.609	0.305	1	Tcytokine	Hyou1
6.7502444379447e-05	0.569273323782487	0.957	0.675	1	Tcytokine	Skp1a
7.03102964365824e-05	0.4689555589223	1	0.837	1	Tcytokine	Mrfap1
7.04914994759467e-05	0.491276907847517	0.913	0.67	1	Tcytokine	Eif4a3
7.20093104989199e-05	0.720958470919075	0.739	0.489	1	Tcytokine	Tars
7.45999242540298e-05	0.502383347130761	0.565	0.29	1	Tcytokine	Usp10
7.54784414409964e-05	0.553002604300878	0.609	0.329	1	Tcytokine	Pus1
7.60051165191313e-05	0.648255975115712	0.957	0.938	1	Tcytokine	Top1
7.65816234020062e-05	0.262348871149348	0.304	0.085	1	Tcytokine	Rrp12
7.78279232251161e-05	0.375284587112668	0.565	0.251	1	Tcytokine	Traf4
7.78805254379235e-05	0.378485682783789	1	0.998	1	Tcytokine	Rpl36al
7.79169883771556e-05	0.519118192448692	0.913	0.746	1	Tcytokine	Selenos
7.86225241287286e-05	0.582437300653744	0.478	0.2	1	Tcytokine	Wdr77
7.90933702012861e-05	0.826549393753643	0.87	0.813	1	Tcytokine	Odc1
8.01429778690382e-05	0.335582406432933	0.522	0.21	1	Tcytokine	Nudcd1
8.11391162077851e-05	0.722192007742992	0.783	0.651	1	Tcytokine	Gtf2b
8.59789885148818e-05	0.549982466287819	1	0.976	1	Tcytokine	Anp32b
8.86144618395668e-05	0.366811859854026	0.348	0.106	1	Tcytokine	Pprc1
8.92107593356642e-05	0.496828414811844	1	0.827	1	Tcytokine	Ndufa12
8.96357792447775e-05	0.505429010840474	0.609	0.311	1	Tcytokine	Ltv1
9.36970657807453e-05	0.432434353725937	0.739	0.435	1	Tcytokine	Carnmt1
9.77803891753629e-05	0.469972468575976	0.87	0.717	1	Tcytokine	Cops6
0.000102997025841516	0.329393410460006	0.435	0.172	1	Tcytokine	Tbl3
0.00010538611733579	0.256518711229952	0.304	0.086	1	Tcytokine	Ttc27
0.000107286757232462	0.561775651571	0.739	0.448	1	Tcytokine	Atic
0.000107364455493956	0.65143184598271	0.957	0.728	1	Tcytokine	Naa15
0.00010764108861048	0.688805301617715	0.609	0.358	1	Tcytokine	St6galnac4
0.0001088486046005	0.571943352568723	0.87	0.688	1	Tcytokine	Tardbp
0.000109234847349779	0.42262011043158	0.348	0.113	1	Tcytokine	Dancr
0.000111304180463707	0.380062525190445	0.652	0.338	1	Tcytokine	Metap1
0.000113412304315182	0.398799950090411	0.609	0.339	1	Tcytokine	Bloc1s4
0.000117511540067723	0.525352917498222	0.696	0.391	1	Tcytokine	Exosc1
0.000117756059407355	0.585372329428635	1	0.939	1	Tcytokine	D8Ertd738e
0.000121856995626386	0.348213126634969	0.348	0.109	1	Tcytokine	Pogk
0.000123236880983648	1.0350070916856	0.609	0.375	1	Tcytokine	Cd200
0.000126782821211096	0.606741248495288	0.826	0.633	1	Tcytokine	Rad23b
0.000132689141101263	0.478291346374528	0.739	0.51	1	Tcytokine	Sde2
0.000134426496420269	0.620790688457865	0.739	0.555	1	Tcytokine	Dnajc21
0.000135441730180833	0.26215128082165	0.261	0.067	1	Tcytokine	Slc19a1
0.000136461201601827	0.660467884138398	0.783	0.511	1	Tcytokine	Kpnb1
0.00013704336029033	0.574067101133818	0.87	0.822	1	Tcytokine	Dcun1d5
0.000137374477131565	0.40634224701928	0.783	0.449	1	Tcytokine	Cnot2
0.000154640144542308	1.14769670388624	0.783	0.636	1	Tcytokine	Serpinb9
0.000154842353584332	0.68543594066617	0.913	0.858	1	Tcytokine	Fubp1
0.000156067583631622	0.460553838375536	0.522	0.239	1	Tcytokine	Comtd1
0.000156140812432194	0.595243262566895	0.87	0.677	1	Tcytokine	Srsf6
0.000160282470036956	0.260565386027357	0.261	0.07	1	Tcytokine	3110082I17Rik
0.000168424808995528	0.506737626215773	0.652	0.36	1	Tcytokine	Zpr1
0.000173001761361778	0.339168748494726	0.304	0.092	1	Tcytokine	Smim13
0.000181175859849921	0.539060988736681	0.696	0.432	1	Tcytokine	Dctpp1
0.000185202541934134	0.431290343073761	0.652	0.377	1	Tcytokine	Tmem70
0.00018996222042562	0.450528891237274	0.826	0.513	1	Tcytokine	Lsm2
0.000192263228330437	0.448321334325235	0.957	0.69	1	Tcytokine	Alyref
0.000196306941502555	0.435330252277442	0.522	0.237	1	Tcytokine	Gsto1
0.000199976434550183	0.495178204114395	0.565	0.304	1	Tcytokine	Utp15
0.000202794492467037	0.481859125374413	0.913	0.854	1	Tcytokine	Tcea1
0.00020517858388283	0.276754893817725	0.348	0.117	1	Tcytokine	Eif3j2
0.00020652797016607	0.69000718430807	0.652	0.395	1	Tcytokine	Larp1b
0.000213624284033745	0.521267023275767	0.609	0.299	1	Tcytokine	Pisd
0.000214661309066957	0.656131912528307	0.783	0.61	1	Tcytokine	Ddx39
0.000214935002521903	0.349713092667642	0.478	0.195	1	Tcytokine	Psmg1
0.000215531244302685	0.512517621970847	0.652	0.41	1	Tcytokine	Prpf31
0.00021586192178493	0.360930000223862	0.522	0.231	1	Tcytokine	Ptger4
0.00021781976498259	0.753967757701194	0.826	0.714	1	Tcytokine	Chd1
0.000220271694790264	0.470906248631538	0.522	0.25	1	Tcytokine	Bcl2l1
0.000225737659378762	1.11307044872992	0.739	0.476	1	Tcytokine	Kcnq1ot1
0.000233298366392102	0.338955157424454	0.609	0.29	1	Tcytokine	Mafg
0.00023715221974012	0.682867586386623	0.826	0.788	1	Tcytokine	Psmc5
0.00025704826907064	0.866200815673616	0.826	0.66	1	Tcytokine	Eif1a
0.000259816470225764	0.765871096743583	0.957	0.872	1	Tcytokine	Stat3
0.000264234332362022	0.345642784713379	0.522	0.25	1	Tcytokine	Mfsd5
0.000265243641296808	0.594223075625515	0.826	0.666	1	Tcytokine	Rbm28
0.00028562953234188	0.42894701248458	0.652	0.379	1	Tcytokine	Psme3
0.000285669405302707	0.543996472654692	0.87	0.754	1	Tcytokine	Psma6
0.000286248579525493	0.489835859199615	1	0.946	1	Tcytokine	Uqcr10
0.000295540808558792	0.788677866258815	0.957	0.861	1	Tcytokine	Rbis
0.000296306382522242	0.648058197586097	1	0.931	1	Tcytokine	Hnrnpa1
0.000296894883334131	0.723181155735396	0.957	0.856	1	Tcytokine	Aprt
0.000300052486355179	0.451318747682174	1	0.98	1	Tcytokine	Septin7
0.000313938483254996	0.459758558464916	0.913	0.773	1	Tcytokine	Plekhj1
0.000317772492023821	0.52823226285886	0.957	0.882	1	Tcytokine	Cct7
0.000322265539566817	0.418471049263523	0.957	0.927	1	Tcytokine	Smarca5
0.000325943096566131	0.613365441170304	0.87	0.723	1	Tcytokine	Rnps1
0.000326841808612013	0.381613627762828	0.652	0.356	1	Tcytokine	Orc2
0.00035168053751748	0.321396363307602	0.304	0.1	1	Tcytokine	Shq1
0.000353633781344407	0.442121803769376	0.783	0.481	1	Tcytokine	Nus1
0.000355102929737204	0.573267545046355	0.826	0.614	1	Tcytokine	Rars
0.000362961636507146	0.352445348293008	0.348	0.127	1	Tcytokine	Nsun5
0.000369092164522922	0.47388500081914	0.87	0.827	1	Tcytokine	Psmc6
0.000399048780202757	0.45365308437595	0.913	0.773	1	Tcytokine	Sbno1
0.000407796228137873	0.465242583354916	1	0.935	1	Tcytokine	Ndufa4
0.000408262416926854	0.459274311616648	0.609	0.384	1	Tcytokine	Eif2b5
0.000410773381546471	0.496961748550573	0.87	0.643	1	Tcytokine	Elavl1
0.000421404560830354	0.676113568208561	0.739	0.488	1	Tcytokine	Snhg3
0.000437828484507474	0.406129488699407	1	0.988	1	Tcytokine	Hnrnpk
0.000438684381494258	0.394663630902643	1	1	1	Tcytokine	H3f3b
0.000440215259251703	0.651426446529463	0.652	0.358	1	Tcytokine	Zeb2
0.0004441617302329	0.46917553799387	0.826	0.759	1	Tcytokine	Cfdp1
0.000475020582774255	0.495586444193042	0.652	0.458	1	Tcytokine	Nom1
0.000476381792161719	0.337654913427348	0.522	0.245	1	Tcytokine	Trmt1
0.000478130525813757	0.517987645407959	0.913	0.849	1	Tcytokine	Lsm12
0.000500561399480056	0.411925333687915	1	0.765	1	Tcytokine	Adss
0.000500594422476483	0.334781782937246	1	1	1	Tcytokine	Rps8
0.000509795599468498	0.583114670971911	0.652	0.475	1	Tcytokine	Imp4
0.000533780260671113	0.436064347647782	0.565	0.304	1	Tcytokine	Xpot
0.000538768809482576	1.43399462583878	0.478	0.238	1	Tcytokine	Tnf
0.00054498796213008	0.434292315658342	0.913	0.816	1	Tcytokine	Psmd11
0.000552330762072523	0.531307670122263	0.913	0.748	1	Tcytokine	Eny2
0.000568918094045536	0.340897187477594	0.565	0.309	1	Tcytokine	Noa1
0.000583376968454659	0.469751929857277	0.609	0.332	1	Tcytokine	Krr1
0.000606923502778505	0.66391202491536	0.913	0.924	1	Tcytokine	Rps27l
0.000616130486170838	0.34743973812247	0.609	0.343	1	Tcytokine	Fbxw7
0.0006292764730131	0.621790275441105	0.957	0.927	1	Tcytokine	Tmed5
0.000633989492218727	0.603371591670373	0.957	0.895	1	Tcytokine	Pdcd5
0.000644135157950495	0.446808634290096	0.652	0.409	1	Tcytokine	Pnpt1
0.000644370893329226	0.51244005833915	0.87	0.66	1	Tcytokine	Rbm17
0.000646638097674403	0.445022587339994	1	0.999	1	Tcytokine	Hnrnpa2b1
0.000656865523506502	0.515347078863521	0.87	0.714	1	Tcytokine	Eif4g1
0.000667765699712591	0.573246055576465	0.957	0.846	1	Tcytokine	Gls
0.000679959443950225	0.402231370708052	0.739	0.47	1	Tcytokine	Uchl5
0.000701350099856592	0.409235060425421	0.609	0.35	1	Tcytokine	9130401M01Rik
0.000705847370703788	0.640361280476769	0.391	0.176	1	Tcytokine	Gemin5
0.000706776452655008	0.396046218535001	0.565	0.304	1	Tcytokine	Fam98a
0.00072967869635661	0.67358915872401	0.739	0.54	1	Tcytokine	2810004N23Rik
0.000733505317889826	0.612694751125544	0.826	0.61	1	Tcytokine	Ak2
0.000761177549353743	0.562746127186465	0.739	0.549	1	Tcytokine	Cdc34
0.000766710430732874	0.523048344492203	0.739	0.572	1	Tcytokine	Polr2l
0.00077633223723886	0.281068958320702	0.522	0.245	1	Tcytokine	Pop1
0.000779905220531283	0.383457450597263	0.478	0.231	1	Tcytokine	Gm6477
0.000783184311150656	0.510785101233047	0.739	0.531	1	Tcytokine	Kpna3
0.000796067551121532	0.482179553103495	1	0.89	1	Tcytokine	Pgam1
0.000811585873511529	0.288220583945854	0.348	0.127	1	Tcytokine	Tspan5
0.000816889070962208	0.605357293490127	1	0.973	1	Tcytokine	Mif
0.000820160606458043	0.538476586640799	0.957	0.967	1	Tcytokine	Hnrnpm
0.000832689228745811	0.459947439595083	0.826	0.638	1	Tcytokine	Psmd1
0.000840717616996392	0.571328926992953	0.913	0.846	1	Tcytokine	Vcp
0.000847770744149418	0.555332292688626	0.522	0.281	1	Tcytokine	Farsb
0.000849007202829705	0.501834174219301	0.957	0.821	1	Tcytokine	Ndufab1
0.000881677842061334	0.599592383344656	0.87	0.687	1	Tcytokine	Nfat5
0.000884780186731149	0.412454550452506	1	0.987	1	Tcytokine	Eef1d
0.000911201590852275	0.436502418008425	0.87	0.738	1	Tcytokine	Ssr1
0.000921541624585951	0.613468061851221	0.913	0.941	1	Tcytokine	Prdx1
0.000925447465304469	1.00236127269496	0.565	0.333	1	Tcytokine	Gch1
0.000963331382348555	0.577929709773066	0.826	0.766	1	Tcytokine	Hdgf
0.000964167019462525	0.387305288257116	0.957	0.809	1	Tcytokine	Ddx46
0.000972233972978699	0.371069693335171	0.478	0.233	1	Tcytokine	Crls1
0.00100528680158173	0.434851343696076	0.826	0.611	1	Tcytokine	Mrps12
0.00105000718668463	0.388430546964255	0.783	0.586	1	Tcytokine	Ube2v2
0.0010635545334765	0.534216608230477	0.87	0.764	1	Tcytokine	Ndufb6
0.0010958737667148	0.362169675700981	0.478	0.242	1	Tcytokine	Bysl
0.00109637545506235	0.650640009117275	0.565	0.37	1	Tcytokine	Rnf126
0.00109952384739722	0.281504714685016	0.522	0.254	1	Tcytokine	Gfm1
0.00111560287855629	0.298390014617677	0.348	0.137	1	Tcytokine	Camsap1
0.00111907183228356	0.55258144241821	0.826	0.706	1	Tcytokine	Smarce1
0.00121209923598659	0.361155197895063	0.565	0.309	1	Tcytokine	Cd2ap
0.00121929311438324	0.476736370577676	0.913	0.783	1	Tcytokine	Dhx9
0.00123985230799164	0.648553597218557	0.565	0.353	1	Tcytokine	Wdr18
0.00124191372787054	0.516947970458954	0.826	0.852	1	Tcytokine	Prpf40a
0.00128079684792504	0.423982620925453	0.391	0.179	1	Tcytokine	Tmem97
0.00128900172667844	0.670227690194924	0.696	0.489	1	Tcytokine	Ifrd1
0.00131766195858634	0.307279514296466	0.348	0.138	1	Tcytokine	Slc25a32
0.00132238217482454	0.406463678053228	1	0.946	1	Tcytokine	Eif3m
0.00133923592525023	0.625279689749217	0.739	0.626	1	Tcytokine	Kmt5a
0.00135078011017294	0.453376798944901	0.783	0.54	1	Tcytokine	Pfdn4
0.00136609224172734	0.400154926959639	0.609	0.414	1	Tcytokine	4933434E20Rik
0.00136615244211953	0.982443166676829	0.565	0.376	1	Tcytokine	Slamf1
0.0013932887511146	0.339297443097725	1	0.998	1	Tcytokine	Rpl4
0.00140097517188121	0.427848642460199	0.609	0.389	1	Tcytokine	Utp14a
0.00140878313298541	0.556870743862141	0.783	0.615	1	Tcytokine	Bcap29
0.00143290623150356	0.399728329202581	0.652	0.405	1	Tcytokine	D10Wsu102e
0.00144459251910482	0.507602666400993	0.87	0.724	1	Tcytokine	Gm16286
0.0014533087455361	0.256165621350275	0.304	0.107	1	Tcytokine	Zswim7
0.00145905735002196	0.281590382483664	0.478	0.233	1	Tcytokine	Nup107
0.00147877281073862	0.303448153295269	0.304	0.108	1	Tcytokine	Dtwd1
0.00148083974570318	0.43304009885175	0.652	0.404	1	Tcytokine	Kars
0.00148690578820898	0.422504677551407	0.478	0.238	1	Tcytokine	Rrn3
0.00151202736481362	0.348082747109327	0.652	0.39	1	Tcytokine	Smco4
0.00151221093262348	0.440674723784618	0.913	0.675	1	Tcytokine	Cdk4
0.00156151117645427	0.442726730796424	0.565	0.335	1	Tcytokine	Wdr3
0.00160179980194586	0.488278647762562	1	0.983	1	Tcytokine	Ldha
0.00161076304797716	0.30287281666623	0.696	0.409	1	Tcytokine	Golt1b
0.0016276152532417	0.416802639464046	0.652	0.396	1	Tcytokine	Tmem248
0.0016341733196325	0.289472566676622	0.391	0.168	1	Tcytokine	Ddx56
0.00164047320238996	0.326143466908276	0.826	0.685	1	Tcytokine	Akr1b3
0.00165713816733383	0.388697129909574	0.565	0.359	1	Tcytokine	Mrpl3
0.00168678825449664	0.307381285105345	0.391	0.177	1	Tcytokine	Mrrf
0.00169002981761292	0.290245194731296	0.304	0.111	1	Tcytokine	Usp31
0.00170078478861084	0.582291288893286	0.826	0.802	1	Tcytokine	Gpr65
0.00170996203283779	0.320128664118497	0.522	0.292	1	Tcytokine	Minpp1
0.00174162256347676	0.335108758831167	0.609	0.365	1	Tcytokine	Got1
0.00175146770899699	0.343562663287547	0.435	0.207	1	Tcytokine	Mtfr1
0.00175608476873706	0.359296601560593	0.348	0.148	1	Tcytokine	Pdxp
0.00177207095434434	0.301968791220162	0.348	0.137	1	Tcytokine	9430038I01Rik
0.00178438563929661	0.367560076660589	0.565	0.31	1	Tcytokine	Klhdc4
0.00179310199610029	0.330531605545704	0.739	0.528	1	Tcytokine	Adrm1
0.00181276968364491	0.327563991415897	0.565	0.329	1	Tcytokine	Nol10
0.00183517205413749	0.281819033076042	0.913	0.684	1	Tcytokine	Atf4
0.00183996904026212	0.40310515828937	0.652	0.458	1	Tcytokine	Dcaf1
0.00188269201073554	0.399366702663059	0.696	0.466	1	Tcytokine	Mthfd2
0.00190686404053615	0.40642807663187	0.87	0.799	1	Tcytokine	Ndufa5
0.00195764162437463	0.457591222312982	1	0.946	1	Tcytokine	Nap1l1
0.00196610763441443	0.464748283173533	0.391	0.173	1	Tcytokine	Ier3
0.00196806940382999	0.662282515088256	0.739	0.54	1	Tcytokine	Tfrc
0.0019698293618855	0.39237301331908	0.696	0.415	1	Tcytokine	Rps19bp1
0.00198305858730414	0.349870677657955	0.435	0.223	1	Tcytokine	Mapk6
0.00198678647921994	0.486785305304806	0.783	0.628	1	Tcytokine	Sf3b3
0.00199912523832053	0.535183955169599	0.652	0.456	1	Tcytokine	Ivns1abp
0.00207392448770243	0.362474914390153	0.957	0.941	1	Tcytokine	Rbm25
0.00207860903606675	0.389664912573543	1	0.988	1	Tcytokine	Hnrnpf
0.00208031806376333	0.493287674980351	0.739	0.618	1	Tcytokine	Wdr61
0.00209515322234326	0.342088817058588	0.478	0.247	1	Tcytokine	Ccdc137
0.00209975839715624	0.402781520901069	0.478	0.252	1	Tcytokine	Senp3
0.00215755531434241	0.759037625884496	0.652	0.467	1	Tcytokine	Casp4
0.00217022312835383	0.50408015934767	0.565	0.329	1	Tcytokine	Gfod1
0.00217138287876559	0.474827629778185	0.609	0.415	1	Tcytokine	Ythdf1
0.00217975162074973	0.271441689124006	0.478	0.229	1	Tcytokine	Gm20186
0.00218338070096555	0.487637852525184	0.957	0.708	1	Tcytokine	Pum1
0.00220247417783625	0.553798551826884	0.609	0.42	1	Tcytokine	Gnl3l
0.00221295748651848	0.35121556213464	0.391	0.174	1	Tcytokine	Grpel2
0.0022272773261614	0.297103281631282	0.261	0.089	1	Tcytokine	Tlcd1
0.00223356942396271	0.924155542427241	0.478	0.286	1	Tcytokine	Hivep3
0.00224438540500407	0.408174592600001	0.739	0.543	1	Tcytokine	Exoc5
0.00225419422547798	0.354923775950369	0.565	0.321	1	Tcytokine	Leo1
0.00226109154674494	0.281879875920303	1	1	1	Tcytokine	Rps3a1
0.0023003984883819	0.46250466451821	0.913	0.861	1	Tcytokine	Zfp706
0.00230544981195876	0.46663538861338	0.565	0.283	1	Tcytokine	Emb
0.00231590403801915	0.529694372124285	0.565	0.391	1	Tcytokine	Prpf19
0.00233904223900754	0.417978859893925	0.565	0.331	1	Tcytokine	Wasl
0.00234802060034418	0.407554820804444	0.391	0.19	1	Tcytokine	Sigmar1
0.00237226297359006	0.423983097861116	0.652	0.444	1	Tcytokine	Polr2h
0.00237388722641592	0.471256025883422	0.957	0.913	1	Tcytokine	Vdac2
0.00239697425767805	0.443216438653861	0.87	0.71	1	Tcytokine	Anp32e
0.00240033838289805	0.396652921027378	0.435	0.204	1	Tcytokine	Nfkbiz
0.00242211194587672	0.323804860213318	0.565	0.312	1	Tcytokine	Hexim1
0.00242226077606279	0.43913227443548	0.696	0.519	1	Tcytokine	Ddx23
0.0024557000832502	0.533716149503333	0.913	0.849	1	Tcytokine	Cd27
0.00245733318101063	0.522708224282137	0.87	0.735	1	Tcytokine	Rexo2
0.00246078884494503	0.759621853335963	0.565	0.412	1	Tcytokine	Nol8
0.00249054085775311	0.566900783215733	0.565	0.359	1	Tcytokine	Farsa
0.00255352796145892	0.368332855250941	0.565	0.357	1	Tcytokine	Mrps28
0.00256602030050843	0.361626410108919	0.652	0.399	1	Tcytokine	Irf4
0.00259967815756457	0.370404913906933	0.348	0.14	1	Tcytokine	Snhg17
0.00260689319913183	0.487659057644994	0.783	0.597	1	Tcytokine	Ddx3x
0.00261633429935717	0.465613943800141	0.913	0.842	1	Tcytokine	Caprin1
0.00264474596280196	0.308441156837791	0.739	0.474	1	Tcytokine	Zzz3
0.00265126709018271	0.273046842552498	0.435	0.206	1	Tcytokine	Tmem65
0.00265547047854277	0.642200744137109	0.783	0.643	1	Tcytokine	Vsir
0.00266462887228232	0.515697554253624	0.783	0.64	1	Tcytokine	Glrx5
0.0026660474822272	0.417860394654069	0.739	0.563	1	Tcytokine	Ahsa1
0.00269480871603197	0.435498570418858	0.391	0.186	1	Tcytokine	Morrbid
0.0027346417369684	0.380447474984132	0.783	0.523	1	Tcytokine	Akap8
0.00289159723764789	0.335231186536766	1	0.964	1	Tcytokine	Ube2i
0.0029069879389308	0.585549250846324	0.609	0.396	1	Tcytokine	Phykpl
0.0030615527754684	0.452034827590056	1	0.987	1	Tcytokine	Psme2
0.00310370557831713	0.408717246910034	0.739	0.533	1	Tcytokine	Timm44
0.00316055963368677	0.385606702629627	0.609	0.355	1	Tcytokine	Gusb
0.00319044482757251	0.304938514292831	0.435	0.213	1	Tcytokine	Riok2
0.00319790474346942	0.313438492307263	0.391	0.189	1	Tcytokine	Poldip2
0.00322695024686793	0.306474346952814	0.87	0.582	1	Tcytokine	Rock2
0.00326280726762938	0.359573780783564	0.478	0.28	1	Tcytokine	Nop9
0.00327883574375578	0.372857364867823	1	0.924	1	Tcytokine	Purb
0.00328826369241531	0.573298495170723	0.957	0.833	1	Tcytokine	Mrps24
0.00331175873246246	0.323007435705856	0.609	0.364	1	Tcytokine	Tmem11
0.00333392646781096	0.427006171377121	0.957	0.995	1	Tcytokine	Rpl22l1
0.00334354054525021	0.559049239545333	0.348	0.159	1	Tcytokine	Nefh
0.00336889128377459	0.46861680460491	0.696	0.51	1	Tcytokine	Tbl1x
0.0033921356828863	0.316915063291523	0.304	0.125	1	Tcytokine	Mrm3
0.003405759146053	0.29877433666071	0.783	0.563	1	Tcytokine	Cers2
0.0034344146288504	0.324224009720494	0.609	0.377	1	Tcytokine	Nr2c2ap
0.0035138997163605	0.400058937746177	0.696	0.518	1	Tcytokine	Thumpd1
0.00368658620862485	0.523903205073204	0.652	0.46	1	Tcytokine	Pbdc1
0.00369742410638986	0.707839197398609	0.565	0.401	1	Tcytokine	Il2ra
0.00370838957072336	0.405439933225464	1	0.957	1	Tcytokine	Ywhae
0.00376992240421673	0.509888362783664	0.826	0.676	1	Tcytokine	Isy1
0.00378449933351869	0.517186840907458	0.522	0.317	1	Tcytokine	Nufip1
0.00378877157987345	0.419431740431168	0.826	0.641	1	Tcytokine	Api5
0.0037908423100187	0.424719332130817	0.478	0.262	1	Tcytokine	Pdlim1
0.00380665709452885	0.424165645811144	0.609	0.386	1	Tcytokine	Ube2q2
0.00381107067367466	0.304999426297156	0.391	0.184	1	Tcytokine	Fam210a
0.00381923363447507	0.42502399292048	1	1	1	Tcytokine	Rps2
0.00384482029321243	0.332422336707564	0.957	0.827	1	Tcytokine	Mapre1
0.0038487584894978	0.474313324204548	0.565	0.387	1	Tcytokine	Hdac2
0.00386096322765457	0.734216237659469	0.652	0.545	1	Tcytokine	Trnt1
0.00386751354613476	0.480683117601994	0.609	0.385	1	Tcytokine	Surf6
0.00392690711243155	0.474048485347251	0.565	0.368	1	Tcytokine	Zcchc10
0.00408256048959197	0.4287657744469	0.87	0.864	1	Tcytokine	Baz1a
0.00410720441860105	0.329051045712354	0.783	0.554	1	Tcytokine	Tuba1c
0.00412910692684062	0.346903749053558	0.957	0.795	1	Tcytokine	Ewsr1
0.00413013906955121	0.379261734633826	0.696	0.497	1	Tcytokine	Ythdf2
0.00420346860149761	0.523152454996219	0.348	0.157	1	Tcytokine	Tnip3
0.00436873650232117	0.405539571008609	0.522	0.306	1	Tcytokine	Gramd1b
0.00446292909356091	0.437763587986569	0.957	0.947	1	Tcytokine	Ssr4
0.00446303281260229	0.959886299793944	0.739	0.658	1	Tcytokine	Nrip1
0.00457087390571358	0.370977859590045	0.913	0.841	1	Tcytokine	Mrps33
0.00457933977794857	0.413855447406533	0.696	0.532	1	Tcytokine	Nudt5
