ENTREZID	SYMBOL	logFC.Tex	FDR	nr_overlaps	exhausted_CD8_scRNAcluster_HCC_Zheng2017_human	exhausted_signature_CD8_NSCLC_up_Guo2018_human	exhaustion_associated_variable_Tirosh2016_human	exhaustion_consistent_core_up_Tirosh2016_human	exhaustion_Mel75_up_Tirosh2016_human	PD1high_CD8_TILs_vs_EM_blood_up_Thommen2018_human	PD1high_CD8_TILs_vs_PD1int_low_TILS_up_Thommen2018_human	PD1int_CD8_TILs_vs_EM_blood_up_Thommen2018_human	PD1neg_CD8_TILs_vs_EM_blood_up_Thommen2018_human	tumor_specific_TILs_vs_tumor_specific_blood_up_Baitsch2011_human	selectedHit
706	TSPO	0.630299268145375	0.000377537504095333	0	0	0	0	0	0	0	0	0	0	0	FALSE
2064	ERBB2	1.13891602060739	0.000377740831054943	0	0	0	0	0	0	0	0	0	0	0	FALSE
55057	CRYBG2	0.578595266621872	0.000378081499766285	0	0	0	0	0	0	0	0	0	0	0	FALSE
6122	RPL3	0.0777238416713346	0.000381458630299033	0	0	0	0	0	0	0	0	0	0	0	FALSE
2063	NR2F6	0.822928218550008	0.00038446599185084	0	0	0	0	0	0	0	0	0	0	0	FALSE
123688	HYKK	1.42883994651308	0.000386632174744815	0	0	0	0	0	0	0	0	0	0	0	FALSE
55228	PNMA8A	1.55098451716442	0.000386978026711656	0	0	0	0	0	0	0	0	0	0	0	FALSE
7849	PAX8	0.407861399177542	0.00039023970529063	0	0	0	0	0	0	0	0	0	0	0	FALSE
5351	PLOD1	0.167186954882223	0.000392938267550967	0	0	0	0	0	0	0	0	0	0	0	FALSE
63920	ZBED8	0.184020144230951	0.000396375895872664	0	0	0	0	0	0	0	0	0	0	0	FALSE
100101467	ZSCAN30	1.08524168543206	0.0003971718661077	0	0	0	0	0	0	0	0	0	0	0	FALSE
145508	CEP128	-0.356155539992432	0.000397610656918343	0	0	0	0	0	0	0	0	0	0	0	FALSE
51093	METTL25B	0.819594694753249	0.000403606350070517	0	0	0	0	0	0	0	0	0	0	0	FALSE
8506	CNTNAP1	0.983716788326776	0.000405037782637975	0	0	0	0	0	0	0	0	0	0	0	FALSE
98	ACYP2	0.132289789577349	0.000407156391114822	0	0	0	0	0	0	0	0	0	0	0	FALSE
5899	RALB	0.0904094858223471	0.000413213637467272	0	0	0	0	0	0	0	0	0	0	0	FALSE
54823	SWT1	0.325750942383314	0.000413213637467272	0	0	0	0	0	0	0	0	0	0	0	FALSE
23329	TBC1D30	1.91395801945042	0.000420926152863157	0	0	0	0	0	0	0	0	0	0	0	FALSE
339541	ARMH1	0.954236490372923	0.000423943068601296	0	0	0	0	0	0	0	0	0	0	0	FALSE
51440	HPCAL4	1.85175290397578	0.000426224442944192	0	0	0	0	0	0	0	0	0	0	0	FALSE
51187	RSL24D1	0.166500816544922	0.000427549809544161	0	0	0	0	0	0	0	0	0	0	0	FALSE
23480	SEC61G	0.0655808735693874	0.00042802104408345	0	0	0	0	0	0	0	0	0	0	0	FALSE
124751	KRBA2	0.125666937208436	0.00042802104408345	0	0	0	0	0	0	0	0	0	0	0	FALSE
135	ADORA2A	0.8561993449568	0.00042802104408345	0	0	0	0	0	0	0	0	0	0	0	FALSE
55086	RADX	0.222668151029205	0.000429952112860416	0	0	0	0	0	0	0	0	0	0	0	FALSE
255809	C19orf38	2.00359890276229	0.000429974632438468	0	0	0	0	0	0	0	0	0	0	0	FALSE
728118	NUTM2A	0.423456933014453	0.000431915373186951	0	0	0	0	0	0	0	0	0	0	0	FALSE
57673	BEND3	-0.949762014364317	0.000432900756555695	0	0	0	0	0	0	0	0	0	0	0	FALSE
140807	KRT72	1.49282012616718	0.000433185029868521	0	0	0	0	0	0	0	0	0	0	0	FALSE
10217	CTDSPL	0.942556955061575	0.000433185029868521	0	0	0	0	0	0	0	0	0	0	0	FALSE
5606	MAP2K3	0.246586884655807	0.000433185029868521	0	0	0	0	0	0	0	0	0	0	0	FALSE
8973	CHRNA6	1.94549151081743	0.000434149178991427	0	0	0	0	0	0	0	0	0	0	0	FALSE
54932	EXD3	0.809434691023419	0.000435180162152766	0	0	0	0	0	0	0	0	0	0	0	FALSE
57828	CATSPERG	0.499867478635069	0.000437248576215001	0	0	0	0	0	0	0	0	0	0	0	FALSE
84680	ACCS	1.22442700839658	0.000439489631859232	0	0	0	0	0	0	0	0	0	0	0	FALSE
55260	TMEM143	0.111470423480859	0.000442946639845061	0	0	0	0	0	0	0	0	0	0	0	FALSE
387104	SOGA3	0.462534517914504	0.000446538069038138	0	0	0	0	0	0	0	0	0	0	0	FALSE
60495	HPSE2	0.739173958805083	0.000448259101690438	0	0	0	0	0	0	0	0	0	0	0	FALSE
100128927	ZBTB42	0.122417938831529	0.000448652018995549	0	0	0	0	0	0	0	0	0	0	0	FALSE
6297	SALL2	0.659772194510344	0.000451486112234922	0	0	0	0	0	0	0	0	0	0	0	FALSE
151056	PLB1	1.00882797603808	0.000456869889510457	0	0	0	0	0	0	0	0	0	0	0	FALSE
11094	CACFD1	0.840906356992065	0.00045908915719959	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRBJ2-7	0.791777567776603	0.000460845509807301	0	0	0	0	0	0	0	0	0	0	0	FALSE
4493	MT1E	-0.071447352389581	0.000464050165535382	0	0	0	0	0	0	0	0	0	0	0	FALSE
3676	ITGA4	0.776948203231659	0.000465924965430698	0	0	0	0	0	0	0	0	0	0	0	FALSE
10491	CRTAP	0.0905311353765633	0.000465924965430698	0	0	0	0	0	0	0	0	0	0	0	FALSE
669	BPGM	-0.14825303030844	0.000466976451300043	0	0	0	0	0	0	0	0	0	0	0	FALSE
440073	IQSEC3	1.43286977235707	0.000467588744690228	0	0	0	0	0	0	0	0	0	0	0	FALSE
386724	AMIGO3	0.953158018657557	0.000468964704096826	0	0	0	0	0	0	0	0	0	0	0	FALSE
4689	NCF4	0.407549921631103	0.000469264969041362	0	0	0	0	0	0	0	0	0	0	0	FALSE
8323	FZD6	1.23909423394189	0.000474622149193282	0	0	0	0	0	0	0	0	0	0	0	FALSE
139596	UPRT	0.00744744598192318	0.000474812769392458	0	0	0	0	0	0	0	0	0	0	0	FALSE
431705	ASTL	1.6213302801782	0.00047527265668675	0	0	0	0	0	0	0	0	0	0	0	FALSE
84561	SLC12A8	1.00779968290655	0.00047569677149999	0	0	0	0	0	0	0	0	0	0	0	FALSE
58516	SINHCAF	0.268852109447214	0.000482145271702477	0	0	0	0	0	0	0	0	0	0	0	FALSE
54554	WDR5B	0.329157002721068	0.000485710892647776	0	0	0	0	0	0	0	0	0	0	0	FALSE
143686	SESN3	0.827320997778662	0.000488411855014398	0	0	0	0	0	0	0	0	0	0	0	FALSE
400451	FAM174B	1.54490736139447	0.000488697515944891	0	0	0	0	0	0	0	0	0	0	0	FALSE
55769	ZNF83	0.0474900788271513	0.000488697515944891	0	0	0	0	0	0	0	0	0	0	0	FALSE
23129	PLXND1	0.458889032714013	0.000489144438904453	0	0	0	0	0	0	0	0	0	0	0	FALSE
339451	KLHL17	0.589184814147186	0.00049042141351649	0	0	0	0	0	0	0	0	0	0	0	FALSE
9793	CKAP5	-0.230629916467493	0.000490919021494007	0	0	0	0	0	0	0	0	0	0	0	FALSE
10129	FRY	0.654341295479393	0.000496436922805955	0	0	0	0	0	0	0	0	0	0	0	FALSE
54970	TTC12	0.571593369656955	0.000498228503267706	0	0	0	0	0	0	0	0	0	0	0	FALSE
256126	SYCE2	0.00736412677225883	0.000499307473720272	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRBJ2-2	0.538846519754422	0.000499395263165659	0	0	0	0	0	0	0	0	0	0	0	FALSE
2983	GUCY1B1	1.33260255204788	0.000500950877808022	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRBJ1-1	0.798361269419111	0.000501362139617763	0	0	0	0	0	0	0	0	0	0	0	FALSE
7263	TST	1.07258654892129	0.000509890091482221	0	0	0	0	0	0	0	0	0	0	0	FALSE
7140	TNNT3	1.44649170292984	0.000512318121628003	0	0	0	0	0	0	0	0	0	0	0	FALSE
84126	ATRIP	0.138810665270284	0.000515638714189692	0	0	0	0	0	0	0	0	0	0	0	FALSE
3667	IRS1	0.896255327341301	0.000518101143416862	0	0	0	0	0	0	0	0	0	0	0	FALSE
51477	ISYNA1	1.28246360000232	0.000521671338705622	0	0	0	0	0	0	0	0	0	0	0	FALSE
64847	SPATA20	1.01507738592352	0.00052182225134597	0	0	0	0	0	0	0	0	0	0	0	FALSE
83882	TSPAN10	0.261373062561509	0.000522245630905191	0	0	0	0	0	0	0	0	0	0	0	FALSE
9253	NUMBL	0.619043934786199	0.000522636154537855	0	0	0	0	0	0	0	0	0	0	0	FALSE
2760	GM2A	0.760110980426756	0.000522778657638759	0	0	0	0	0	0	0	0	0	0	0	FALSE
2051	EPHB6	0.746396900913594	0.000527626904418303	0	0	0	0	0	0	0	0	0	0	0	FALSE
57453	DSCAML1	2.16262023051168	0.00053085083465387	0	0	0	0	0	0	0	0	0	0	0	FALSE
121512	FGD4	1.37301991681876	0.000533929618050808	0	0	0	0	0	0	0	0	0	0	0	FALSE
57418	WDR18	-0.103193228574712	0.000536635306775719	0	0	0	0	0	0	0	0	0	0	0	FALSE
155054	ZNF425	0.658792769725869	0.000537808989162815	0	0	0	0	0	0	0	0	0	0	0	FALSE
10962	MLLT11	1.12824170973076	0.000539200396004939	0	0	0	0	0	0	0	0	0	0	0	FALSE
283008	NUTM2E	0.353459066440925	0.000541400244839008	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRAJ23	1.12185474206899	0.000542601711345655	0	0	0	0	0	0	0	0	0	0	0	FALSE
5890	RAD51B	0.183969977618903	0.000543207233269126	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRBJ1-4	0.852426298808255	0.000545542438343308	0	0	0	0	0	0	0	0	0	0	0	FALSE
5277	PIGA	-0.789850702217899	0.000547019145302955	0	0	0	0	0	0	0	0	0	0	0	FALSE
5158	PDE6B	1.02025244272832	0.000547258958382704	0	0	0	0	0	0	0	0	0	0	0	FALSE
246329	STAC3	1.52520076466263	0.000555240332671792	0	0	0	0	0	0	0	0	0	0	0	FALSE
388284	C16orf86	1.05812458841168	0.00055878898493606	0	0	0	0	0	0	0	0	0	0	0	FALSE
389	RHOC	0.853055567571924	0.000560072643372018	0	0	0	0	0	0	0	0	0	0	0	FALSE
731220	RFX8	1.90284055301884	0.00056659552146023	0	0	0	0	0	0	0	0	0	0	0	FALSE
653269	POTEI	0.1990684005166	0.000567305359572415	0	0	0	0	0	0	0	0	0	0	0	FALSE
2053	EPHX2	1.4282739145739	0.000570181176614439	0	0	0	0	0	0	0	0	0	0	0	FALSE
4054	LTBP3	1.20425143155066	0.000570205235576972	0	0	0	0	0	0	0	0	0	0	0	FALSE
51171	HSD17B14	1.47571643177004	0.000570924051137925	0	0	0	0	0	0	0	0	0	0	0	FALSE
114327	EFHC1	0.680759307197125	0.000583932126887207	0	0	0	0	0	0	0	0	0	0	0	FALSE
653598	PPIAL4C	0.0977749221273159	0.000586658435619026	0	0	0	0	0	0	0	0	0	0	0	FALSE
8630	HSD17B6	0.459831212223554	0.000590453021964644	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRBV6-5	0.0601585372481206	0.000591719650293743	0	0	0	0	0	0	0	0	0	0	0	FALSE
94240	EPSTI1	0.78668276631825	0.000592457755526141	0	0	0	0	0	0	0	0	0	0	0	FALSE
51710	ZNF44	0.0213125289056089	0.000593552823874113	0	0	0	0	0	0	0	0	0	0	0	FALSE
9338	TCEAL1	1.30392999641655	0.000601672309092281	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRAV25	1.22540836329667	0.000605605820001027	0	0	0	0	0	0	0	0	0	0	0	FALSE
90668	CARMIL3	2.27683453489659	0.000609041517754632	0	0	0	0	0	0	0	0	0	0	0	FALSE
340252	ZNF680	-0.0397394547713399	0.000611201463099376	0	0	0	0	0	0	0	0	0	0	0	FALSE
900	CCNG1	-0.242345658544243	0.000620176148594235	0	0	0	0	0	0	0	0	0	0	0	FALSE
163747	LEXM	1.15796798691124	0.000620605608776299	0	0	0	0	0	0	0	0	0	0	0	FALSE
84960	CCDC183	0.751138388419241	0.000621170454147578	0	0	0	0	0	0	0	0	0	0	0	FALSE
146850	PIK3R6	0.485313436165579	0.000621454065216038	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRAJ5	0.773641941940697	0.000624092357676076	0	0	0	0	0	0	0	0	0	0	0	FALSE
56978	PRDM8	1.79803864356619	0.000625312749773932	0	0	0	0	0	0	0	0	0	0	0	FALSE
113246	C12orf57	0.802386936626978	0.000631199159544802	0	0	0	0	0	0	0	0	0	0	0	FALSE
29765	TMOD4	0.213328212506927	0.000632691041485793	0	0	0	0	0	0	0	0	0	0	0	FALSE
53340	SPA17	-0.0103939844900967	0.000640524698135055	0	0	0	0	0	0	0	0	0	0	0	FALSE
56935	SMCO4	0.621241775082099	0.000642618396122934	0	0	0	0	0	0	0	0	0	0	0	FALSE
29911	HOOK2	1.01739394012491	0.000642960993024009	0	0	0	0	0	0	0	0	0	0	0	FALSE
25790	CFAP45	0.157944949235387	0.000644407523291967	0	0	0	0	0	0	0	0	0	0	0	FALSE
2788	GNG7	0.53770525506982	0.00064708976034302	0	0	0	0	0	0	0	0	0	0	0	FALSE
7293	TNFRSF4	0.723361082898711	0.000648121695448466	0	0	0	0	0	0	0	0	0	0	0	FALSE
131583	FAM43A	1.08059768159148	0.00064959155335482	0	0	0	0	0	0	0	0	0	0	0	FALSE
7639	ZNF85	-0.392812334909141	0.000650818319454767	0	0	0	0	0	0	0	0	0	0	0	FALSE
5891	MOK	1.29873326679671	0.000651420201293908	0	0	0	0	0	0	0	0	0	0	0	FALSE
388115	CCDC9B	1.20578121765926	0.000657641278057196	0	0	0	0	0	0	0	0	0	0	0	FALSE
2948	GSTM4	0.904888861279914	0.00065896131773426	0	0	0	0	0	0	0	0	0	0	0	FALSE
283	ANG	-1.11871924875048	0.000660447561934366	0	0	0	0	0	0	0	0	0	0	0	FALSE
64854	USP46	0.573042015405723	0.000661721496456516	0	0	0	0	0	0	0	0	0	0	0	FALSE
27077	B9D1	0.52622786508511	0.000671122340426846	0	0	0	0	0	0	0	0	0	0	0	FALSE
961	CD47	0.0037311824393885	0.000671122340426846	0	0	0	0	0	0	0	0	0	0	0	FALSE
79816	TLE6	2.17872557628933	0.000675039382037167	0	0	0	0	0	0	0	0	0	0	0	FALSE
256949	KANK3	0.76159324810481	0.000681655928228306	0	0	0	0	0	0	0	0	0	0	0	FALSE
126969	SLC44A3	0.160422565583711	0.000685848445067184	0	0	0	0	0	0	0	0	0	0	0	FALSE
4061	LY6E	1.13196556488053	0.00070969600240225	0	0	0	0	0	0	0	0	0	0	0	FALSE
84331	MCRIP2	0.369590399934734	0.000713670085866453	0	0	0	0	0	0	0	0	0	0	0	FALSE
285195	SLC9A9	0.106041123429909	0.000715369518053428	0	0	0	0	0	0	0	0	0	0	0	FALSE
83871	RAB34	0.827663318519282	0.000716300483485774	0	0	0	0	0	0	0	0	0	0	0	FALSE
80063	ATF7IP2	0.00878397922185961	0.00072398068814663	0	0	0	0	0	0	0	0	0	0	0	FALSE
7984	ARHGEF5	0.580934729738373	0.000726326374981411	0	0	0	0	0	0	0	0	0	0	0	FALSE
117157	SH2D1B	3.61617799319505	0.000735577579347741	0	0	0	0	0	0	0	0	0	0	0	FALSE
5172	SLC26A4	-1.48856640690811	0.000746654163041822	0	0	0	0	0	0	0	0	0	0	0	FALSE
116931	MED12L	0.706178505779919	0.000747317050595458	0	0	0	0	0	0	0	0	0	0	0	FALSE
29803	REPIN1	0.760358907600871	0.000748345949882195	0	0	0	0	0	0	0	0	0	0	0	FALSE
55764	IFT122	0.157730108534512	0.000749754049878206	0	0	0	0	0	0	0	0	0	0	0	FALSE
11277	TREX1	0.559093021197774	0.000771825826158673	0	0	0	0	0	0	0	0	0	0	0	FALSE
9172	MYOM2	0.639603489022648	0.000772507313860666	0	0	0	0	0	0	0	0	0	0	0	FALSE
23179	RGL1	1.25101311727235	0.000781538788888855	0	0	0	0	0	0	0	0	0	0	0	FALSE
23138	N4BP3	-0.670999666482675	0.000792514485176324	0	0	0	0	0	0	0	0	0	0	0	FALSE
90417	KNSTRN	-0.532366479654365	0.0007943901298603	0	0	0	0	0	0	0	0	0	0	0	FALSE
84951	TNS4	-0.708867853060198	0.000801303585804245	0	0	0	0	0	0	0	0	0	0	0	FALSE
9814	SFI1	0.301539117240664	0.000806798080513859	0	0	0	0	0	0	0	0	0	0	0	FALSE
27345	KCNMB4	1.25427552952537	0.000807084692123399	0	0	0	0	0	0	0	0	0	0	0	FALSE
414328	IDNK	0.452908066370066	0.000810352824511119	0	0	0	0	0	0	0	0	0	0	0	FALSE
283358	B4GALNT3	0.0137166359045484	0.000814807387953004	0	0	0	0	0	0	0	0	0	0	0	FALSE
6038	RNASE4	-0.946442539821054	0.000816954081913658	0	0	0	0	0	0	0	0	0	0	0	FALSE
114118903	ARHGAP11A-SCG5	-0.600713768512755	0.000825349007738398	0	0	0	0	0	0	0	0	0	0	0	FALSE
165082	ADGRF3	-0.510319577169297	0.000826179973148217	0	0	0	0	0	0	0	0	0	0	0	FALSE
55689	YEATS2	0.289471670060734	0.000829484975824688	0	0	0	0	0	0	0	0	0	0	0	FALSE
151246	SGO2	-0.593122665291724	0.000830265659461868	0	0	0	0	0	0	0	0	0	0	0	FALSE
10811	NOXA1	1.07512213672046	0.000833264013227982	0	0	0	0	0	0	0	0	0	0	0	FALSE
6726	SRP9	-0.411303650018766	0.000841798003654353	0	0	0	0	0	0	0	0	0	0	0	FALSE
201895	SMIM14	0.351819404571942	0.00084273023574371	0	0	0	0	0	0	0	0	0	0	0	FALSE
2274	FHL2	0.700641999455065	0.000846010761705869	0	0	0	0	0	0	0	0	0	0	0	FALSE
26206	SPAG8	0.333495046054005	0.000848489133333391	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRAJ1	0.676500740910422	0.000851471859254244	0	0	0	0	0	0	0	0	0	0	0	FALSE
403313	PLPP6	0.256951062410309	0.000864450131618323	0	0	0	0	0	0	0	0	0	0	0	FALSE
8877	SPHK1	-0.0682502214576876	0.00086796844927603	0	0	0	0	0	0	0	0	0	0	0	FALSE
118812	MORN4	1.28196608153621	0.000869582085991298	0	0	0	0	0	0	0	0	0	0	0	FALSE
10361	NPM2	0.876584176656595	0.000879718444583687	0	0	0	0	0	0	0	0	0	0	0	FALSE
440563	HNRNPCL2	0.139520610343868	0.000879846213594174	0	0	0	0	0	0	0	0	0	0	0	FALSE
3680	ITGA9	2.14703059732013	0.000882260412059261	0	0	0	0	0	0	0	0	0	0	0	FALSE
100128569	C19orf71	0.580636212139577	0.000892896389334864	0	0	0	0	0	0	0	0	0	0	0	FALSE
100507747	C13orf46	0.227357487322026	0.000899514088347875	0	0	0	0	0	0	0	0	0	0	0	FALSE
55328	RNLS	0.832253006086185	0.000911461031623378	0	0	0	0	0	0	0	0	0	0	0	FALSE
79815	NIPAL2	0.191394524858675	0.000911778407589118	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	ABO	0.0339179203601479	0.000915933671334535	0	0	0	0	0	0	0	0	0	0	0	FALSE
388963	C2orf81	0.614592666897517	0.000919314367393961	0	0	0	0	0	0	0	0	0	0	0	FALSE
746	TMEM258	0.372160057909991	0.000921774260702675	0	0	0	0	0	0	0	0	0	0	0	FALSE
140766	ADAMTS14	2.64289728764502	0.000931996879095357	0	0	0	0	0	0	0	0	0	0	0	FALSE
414	ARSD	0.62535077675062	0.00093208314215554	0	0	0	0	0	0	0	0	0	0	0	FALSE
10100	TSPAN2	2.99405540482537	0.000934332579614526	0	0	0	0	0	0	0	0	0	0	0	FALSE
9123	SLC16A3	0.586016544407263	0.000937313972818623	0	0	0	0	0	0	0	0	0	0	0	FALSE
2519	FUCA2	0.990956775558206	0.000941513388597131	0	0	0	0	0	0	0	0	0	0	0	FALSE
23150	FRMD4B	0.0136645903137481	0.000948979413239399	0	0	0	0	0	0	0	0	0	0	0	FALSE
8763	CD164	0.120464857298603	0.000954829731860514	0	0	0	0	0	0	0	0	0	0	0	FALSE
966	CD59	0.756140238287383	0.000962361120966717	0	0	0	0	0	0	0	0	0	0	0	FALSE
2212	FCGR2A	1.3834511743116	0.00096385775804913	0	0	0	0	0	0	0	0	0	0	0	FALSE
55715	DOK4	0.69299245417192	0.000973264030328636	0	0	0	0	0	0	0	0	0	0	0	FALSE
8277	TKTL1	2.64626165744015	0.00097727229783484	0	0	0	0	0	0	0	0	0	0	0	FALSE
83666	PARP9	0.330993071916185	0.00097779023837087	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRBV12-4	0.700722446102136	0.00098446535126496	0	0	0	0	0	0	0	0	0	0	0	FALSE
643338	C15orf62	1.12638485496373	0.000990226848191129	0	0	0	0	0	0	0	0	0	0	0	FALSE
91351	DDX60L	0.34574474542335	0.000999958169690715	0	0	0	0	0	0	0	0	0	0	0	FALSE
79612	NAA16	0.104722359657022	0.00100473492645096	0	0	0	0	0	0	0	0	0	0	0	FALSE
1740	DLG2	0.0550606735223716	0.00100687518899165	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRAV20	1.13276954367624	0.00101697636147944	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRAV2	1.14939185224663	0.00102101158204645	0	0	0	0	0	0	0	0	0	0	0	FALSE
8971	H1-10	0.659753904345531	0.00102257997526707	0	0	0	0	0	0	0	0	0	0	0	FALSE
113230	MISP3	0.55683201890291	0.00104328376127856	0	0	0	0	0	0	0	0	0	0	0	FALSE
1875	E2F5	0.603317368341457	0.00104937122815018	0	0	0	0	0	0	0	0	0	0	0	FALSE
6666	SOX12	1.00609095941148	0.00105575522442478	0	0	0	0	0	0	0	0	0	0	0	FALSE
166815	TIGD2	0.189694398697491	0.00105718765789247	0	0	0	0	0	0	0	0	0	0	0	FALSE
11159	RABL2A	0.00634391864116832	0.00105745120011367	0	0	0	0	0	0	0	0	0	0	0	FALSE
3798	KIF5A	0.810460285266929	0.00105875659753421	0	0	0	0	0	0	0	0	0	0	0	FALSE
79921	TCEAL4	1.6934786269028	0.00106059435558535	0	0	0	0	0	0	0	0	0	0	0	FALSE
390940	PINLYP	0.766289558894921	0.00106059435558535	0	0	0	0	0	0	0	0	0	0	0	FALSE
1117	CHI3L2	0.66184486528786	0.00106059435558535	0	0	0	0	0	0	0	0	0	0	0	FALSE
85395	SLX9	0.25680030088834	0.001065438716151	0	0	0	0	0	0	0	0	0	0	0	FALSE
84101	USP44	-0.00158660384530579	0.00106949507420159	0	0	0	0	0	0	0	0	0	0	0	FALSE
84223	IQCG	-0.142894681045513	0.00107052983613471	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRBV5-1	0.835639723070331	0.00107152882544629	0	0	0	0	0	0	0	0	0	0	0	FALSE
200958	MUC20	1.54942995668394	0.00107213281418005	0	0	0	0	0	0	0	0	0	0	0	FALSE
10518	CIB2	0.492025878251849	0.00107413753347283	0	0	0	0	0	0	0	0	0	0	0	FALSE
1829	DSG2	0.170293835603953	0.00107440334312241	0	0	0	0	0	0	0	0	0	0	0	FALSE
338773	TMEM119	1.32698732616435	0.00110772996205011	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRBV29-1	0.717939224248564	0.00111502865585404	0	0	0	0	0	0	0	0	0	0	0	FALSE
83886	PRSS27	1.26194109258329	0.00111880385294351	0	0	0	0	0	0	0	0	0	0	0	FALSE
598	BCL2L1	-1.04566731384747	0.00111900558220878	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRAJ13	1.23066684104779	0.00113003046677212	0	0	0	0	0	0	0	0	0	0	0	FALSE
144193	AMDHD1	0.785603263079596	0.00113968310034348	0	0	0	0	0	0	0	0	0	0	0	FALSE
64108	RTP4	0.568503429201767	0.00115507730580823	0	0	0	0	0	0	0	0	0	0	0	FALSE
1933	EEF1B2	-0.133518691267231	0.00116775294172533	0	0	0	0	0	0	0	0	0	0	0	FALSE
3567	IL5	-0.916531332037165	0.00116889880371257	0	0	0	0	0	0	0	0	0	0	0	FALSE
116988	AGAP3	1.04221487833126	0.00117771411314243	0	0	0	0	0	0	0	0	0	0	0	FALSE
29760	BLNK	0.0227178267678021	0.00118118115475447	0	0	0	0	0	0	0	0	0	0	0	FALSE
83756	TAS1R3	0.594604083734021	0.0011922852223288	0	0	0	0	0	0	0	0	0	0	0	FALSE
9069	CLDN12	0.0746976849208533	0.00120106906215251	0	0	0	0	0	0	0	0	0	0	0	FALSE
29993	PACSIN1	0.589072917228561	0.00120117678338957	0	0	0	0	0	0	0	0	0	0	0	FALSE
83464	APH1B	0.769975267549996	0.0012058988817538	0	0	0	0	0	0	0	0	0	0	0	FALSE
874	CBR3	-0.201171321677651	0.00120896633777945	0	0	0	0	0	0	0	0	0	0	0	FALSE
192668	CYS1	2.12556826871116	0.00121455022239806	0	0	0	0	0	0	0	0	0	0	0	FALSE
667	DST	3.20260349987883	0.00121917189565248	0	0	0	0	0	0	0	0	0	0	0	FALSE
55205	ZNF532	0.21638475725183	0.00122199391560653	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRDV1	1.18020750854182	0.00122804433944868	0	0	0	0	0	0	0	0	0	0	0	FALSE
64180	DPEP3	1.43467006963858	0.00123419175697123	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRAV8-3	0.582794837514328	0.00127427217895661	0	0	0	0	0	0	0	0	0	0	0	FALSE
27303	RBMS3	2.14521912011391	0.00127491342560682	0	0	0	0	0	0	0	0	0	0	0	FALSE
54821	ERCC6L	-1.15069237452609	0.00127491342560682	0	0	0	0	0	0	0	0	0	0	0	FALSE
351	APP	0.783462519944924	0.00127598860520554	0	0	0	0	0	0	0	0	0	0	0	FALSE
2017	CTTN	0.859496395535885	0.00127899765089954	0	0	0	0	0	0	0	0	0	0	0	FALSE
29964	PRICKLE4	0.66864812940454	0.00128686918419642	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRBV12-5	0.46187287760752	0.00129189362164331	0	0	0	0	0	0	0	0	0	0	0	FALSE
57639	CCDC146	0.386130240053079	0.00129678413877665	0	0	0	0	0	0	0	0	0	0	0	FALSE
51141	INSIG2	-0.0894363124810082	0.00130588467613391	0	0	0	0	0	0	0	0	0	0	0	FALSE
3487	IGFBP4	1.56195756550805	0.00131044579421296	0	0	0	0	0	0	0	0	0	0	0	FALSE
110599564	EEF1AKMT4	0.0309802486001567	0.00131263656586009	0	0	0	0	0	0	0	0	0	0	0	FALSE
445372	TRIM6-TRIM34	1.0095830333999	0.00133000202398861	0	0	0	0	0	0	0	0	0	0	0	FALSE
122616	CLBA1	0.00259232088138757	0.00133282516864077	0	0	0	0	0	0	0	0	0	0	0	FALSE
163033	ZNF579	0.936668909063815	0.00133617325878734	0	0	0	0	0	0	0	0	0	0	0	FALSE
5002	SLC22A18	0.819111232956547	0.00133826430903724	0	0	0	0	0	0	0	0	0	0	0	FALSE
8927	BSN	0.777294201807663	0.00134495185281705	0	0	0	0	0	0	0	0	0	0	0	FALSE
745	MYRF	1.47097083295011	0.00135175598715367	0	0	0	0	0	0	0	0	0	0	0	FALSE
93589	CACNA2D4	0.797760549898609	0.00136892213521367	0	0	0	0	0	0	0	0	0	0	0	FALSE
340390	WDR97	0.303637512946726	0.00137129728855599	0	0	0	0	0	0	0	0	0	0	0	FALSE
51754	TMEM8B	0.50966410404221	0.00137222205339446	0	0	0	0	0	0	0	0	0	0	0	FALSE
85440	DOCK7	0.389587062605777	0.00138410344693323	0	0	0	0	0	0	0	0	0	0	0	FALSE
